x 	 y 	 bbx 	 bby 	 bbz
0.53	-0.33	-0.04169	0.251588	0.83456
0.54	-0.33	-0.0417222	0.251519	0.833821
0.55	-0.33	-0.041752	0.251456	0.833228
0.56	-0.33	-0.0417862	0.251387	0.832727
0.57	-0.33	-0.0418372	0.251291	0.832264
0.58	-0.33	-0.0419306	0.251123	0.831761
0.59	-0.33	-0.0421226	0.250786	0.831081
0.6	-0.33	-0.0425338	0.250073	0.82994
0.61	-0.33	-0.0434093	0.248561	0.827775
0.62	-0.33	-0.0451842	0.245501	0.823596
0.63	-0.33	-0.0484097	0.239946	0.81615
0.64	-0.33	-0.0532324	0.231643	0.805108
0.65	-0.33	-0.0586814	0.222264	0.792672
0.66	-0.33	-0.0631898	0.214506	0.782391
0.67	-0.33	-0.0660542	0.209577	0.775853
0.68	-0.33	-0.0675816	0.20695	0.772355
0.69	-0.33	-0.0683212	0.205678	0.770649
0.7	-0.33	-0.068663	0.205091	0.769849
0.71	-0.33	-0.0688179	0.204825	0.769476
0.72	-0.33	-0.0688877	0.204706	0.769299
0.73	-0.33	-0.0689194	0.204652	0.769212
0.74	-0.33	-0.0689341	0.204627	0.769165
0.75	-0.33	-0.068941	0.204615	0.769138
0.76	-0.33	-0.0689445	0.204609	0.769121
0.77	-0.33	-0.0689464	0.204606	0.769109
0.78	-0.33	-0.0689475	0.204605	0.7691
0.79	-0.33	-0.0689483	0.204604	0.769092
0.8	-0.33	-0.0689489	0.204602	0.769086
0.81	-0.33	-0.0816884	0.118557	0.663111
0.82	-0.33	-0.117177	-0.121165	0.367881
0.83	-0.33	-0.117169	-0.121197	0.367852
0.84	-0.33	-0.117102	-0.121416	0.367666
0.85	-0.33	-0.116533	-0.123319	0.366052
0.86	-0.33	-0.113106	-0.134778	0.356336
0.87	-0.33	-0.107609	-0.153163	0.340747
0.88	-0.33	-0.105981	-0.158603	0.336133
0.89	-0.33	-0.10577	-0.159303	0.335537
0.9	-0.33	-0.105745	-0.159384	0.335466
0.91	-0.33	-0.105739	-0.159397	0.335453
0.92	-0.33	-0.105735	-0.159403	0.335445
0.93	-0.33	-0.105731	-0.159408	0.335437
0.94	-0.33	-0.105727	-0.159414	0.335429
0.95	-0.33	-0.105722	-0.159421	0.335421
0.96	-0.33	-0.105717	-0.159427	0.335411
0.97	-0.33	-0.105712	-0.159435	0.335401
0.98	-0.33	-0.105706	-0.159443	0.33539
0.99	-0.33	-0.1057	-0.159452	0.335377
1	-0.33	-0.105693	-0.159462	0.335364
1.01	-0.33	-0.105685	-0.159473	0.335349
1.02	-0.33	-0.105676	-0.159485	0.335332
1.03	-0.33	-0.105666	-0.159498	0.335313
1.04	-0.33	-0.105653	-0.159515	0.335291
1.05	-0.33	-0.10563	-0.15954	0.335259
1.06	-0.33	-0.105554	-0.159609	0.335184
1.07	-0.33	-0.105194	-0.159913	0.334882
1.08	-0.33	-0.103382	-0.161413	0.333427
1.09	-0.33	-0.0964811	-0.167098	0.327938
1.1	-0.33	-0.0854385	-0.176185	0.319155
1.11	-0.33	-0.0799661	-0.180686	0.314766
1.12	-0.33	-0.0786653	-0.181756	0.313666
1.13	-0.33	-0.0783993	-0.181972	0.313369
1.14	-0.33	-0.0783194	-0.18203	0.313195
1.15	-0.33	-0.0782603	-0.182063	0.313004
1.16	-0.33	-0.0781869	-0.182093	0.312754
1.17	-0.33	-0.078084	-0.182119	0.312415
1.18	-0.33	-0.0779363	-0.182137	0.311948
1.19	-0.33	-0.0777247	-0.182132	0.311311
1.2	-0.33	-0.0774297	-0.182085	0.310463
1.21	-0.33	-0.0770413	-0.18197	0.3094
1.22	-0.33	-0.0765732	-0.181772	0.308178
1.23	-0.33	-0.0760669	-0.181496	0.306918
1.24	-0.33	-0.0755749	-0.181169	0.305749
1.25	-0.33	-0.0751355	-0.180829	0.304752
1.26	-0.33	-0.0747622	-0.180501	0.30394
1.27	-0.33	-0.0744512	-0.1802	0.303288
1.28	-0.33	0	0	0
1.29	-0.33	0	0	0
1.3	-0.33	0	0	0
1.31	-0.33	0	0	0
1.32	-0.33	0	0	0
1.33	-0.33	0	0	0
1.34	-0.33	0	0	0
1.35	-0.33	0	0	0
1.36	-0.33	0	0	0
1.37	-0.33	0	0	0
1.38	-0.33	0	0	0
1.39	-0.33	0	0	0
1.4	-0.33	0	0	0
0.2	-0.32	0	0	0
0.21	-0.32	0	0	0
0.22	-0.32	0	0	0
0.23	-0.32	0	0	0
0.24	-0.32	0	0	0
0.25	-0.32	0	0	0
0.26	-0.32	0	0	0
0.27	-0.32	0	0	0
0.28	-0.32	0	0	0
0.29	-0.32	0	0	0
0.3	-0.32	0	0	0
0.31	-0.32	-0.027621	0.24874	1.18697
0.32	-0.32	-0.0283899	0.249519	1.16463
0.33	-0.32	-0.0292608	0.250415	1.14005
0.34	-0.32	-0.0301471	0.251338	1.11585
0.35	-0.32	-0.0309999	0.252228	1.09341
0.36	-0.32	-0.0318357	0.253084	1.07222
0.37	-0.32	-0.0327097	0.253926	1.05072
0.38	-0.32	-0.033669	0.254749	1.02759
0.39	-0.32	-0.0347127	0.255478	1.00272
0.4	-0.32	-0.0357909	0.255989	0.977173
0.41	-0.32	-0.0368465	0.256177	0.952179
0.42	-0.32	-0.0378498	0.255995	0.928319
0.43	-0.32	-0.0387811	0.255475	0.905983
0.44	-0.32	-0.0396009	0.254738	0.886129
0.45	-0.32	-0.0402612	0.253956	0.869989
0.46	-0.32	-0.0407454	0.253272	0.858061
0.47	-0.32	-0.0410769	0.252744	0.849843
0.48	-0.32	-0.0412966	0.252361	0.84437
0.49	-0.32	-0.041442	0.252091	0.840736
0.5	-0.32	-0.0415399	0.251899	0.838281
0.51	-0.32	-0.0416079	0.251761	0.836573
0.52	-0.32	-0.0416567	0.251658	0.835345
0.53	-0.32	-0.0416931	0.25158	0.83443
0.54	-0.32	-0.0417211	0.251518	0.833727
0.55	-0.32	-0.0417434	0.251469	0.833171
0.56	-0.32	-0.0417617	0.251428	0.83272
0.57	-0.32	-0.0417776	0.251392	0.832348
0.58	-0.32	-0.0417927	0.251359	0.832032
0.59	-0.32	-0.0418095	0.251324	0.831757
0.6	-0.32	-0.041833	0.251279	0.831503
0.61	-0.32	-0.0418736	0.251204	0.83124
0.62	-0.32	-0.0419549	0.251061	0.83091
0.63	-0.32	-0.0421283	0.250759	0.830391
0.64	-0.32	-0.0425057	0.250107	0.829429
0.65	-0.32	-0.0433159	0.24871	0.827501
0.66	-0.32	-0.0449735	0.245855	0.823667
0.67	-0.32	-0.0480303	0.240594	0.816677
0.68	-0.32	-0.0527104	0.23254	0.806026
0.69	-0.32	-0.0581641	0.223155	0.793637
0.7	-0.32	-0.062817	0.21515	0.783073
0.71	-0.32	-0.0658427	0.209944	0.776202
0.72	-0.32	-0.0674787	0.20713	0.772481
0.73	-0.32	-0.0682762	0.205758	0.770662
0.74	-0.32	-0.0686455	0.205123	0.769814
0.75	-0.32	-0.0688127	0.204836	0.769425
0.76	-0.32	-0.0688877	0.204707	0.769247
0.77	-0.32	-0.0689213	0.20465	0.769163
0.78	-0.32	-0.0689365	0.204624	0.769123
0.79	-0.32	-0.0689435	0.204612	0.769102
0.8	-0.32	-0.0689467	0.204606	0.76909
0.81	-0.32	-0.0699307	0.197969	0.760911
0.82	-0.32	-0.117153	-0.121121	0.367952
0.83	-0.32	-0.117051	-0.121595	0.367515
0.84	-0.32	-0.116091	-0.124802	0.364795
0.85	-0.32	-0.111531	-0.140053	0.351865
0.86	-0.32	-0.106886	-0.15559	0.338692
0.87	-0.32	-0.105885	-0.158932	0.335857
0.88	-0.32	-0.105764	-0.159334	0.335514
0.89	-0.32	-0.105748	-0.159381	0.335472
0.9	-0.32	-0.105744	-0.15939	0.335463
0.91	-0.32	-0.105741	-0.159395	0.335456
0.92	-0.32	-0.105737	-0.159399	0.33545
0.93	-0.32	-0.105734	-0.159405	0.335442
0.94	-0.32	-0.10573	-0.15941	0.335435
0.95	-0.32	-0.105725	-0.159416	0.335427
0.96	-0.32	-0.105721	-0.159423	0.335418
0.97	-0.32	-0.105716	-0.15943	0.335408
0.98	-0.32	-0.10571	-0.159438	0.335397
0.99	-0.32	-0.105704	-0.159446	0.335386
1	-0.32	-0.105697	-0.159455	0.335373
1.01	-0.32	-0.10569	-0.159466	0.335359
1.02	-0.32	-0.10568	-0.159478	0.335342
1.03	-0.32	-0.105663	-0.159497	0.335319
1.04	-0.32	-0.105608	-0.159548	0.335264
1.05	-0.32	-0.105343	-0.159772	0.335041
1.06	-0.32	-0.103975	-0.160905	0.333946
1.07	-0.32	-0.0982854	-0.165595	0.32943
1.08	-0.32	-0.0872033	-0.174721	0.32064
1.09	-0.32	-0.0805326	-0.180213	0.315329
1.1	-0.32	-0.0788156	-0.181629	0.313928
1.11	-0.32	-0.0784763	-0.18191	0.313609
1.12	-0.32	-0.0783991	-0.181974	0.313486
1.13	-0.32	-0.0783637	-0.182002	0.31338
1.14	-0.32	-0.0783284	-0.182027	0.313253
1.15	-0.32	-0.0782829	-0.182053	0.313089
1.16	-0.32	-0.0782204	-0.182081	0.31287
1.17	-0.32	-0.0781321	-0.182109	0.312573
1.18	-0.32	-0.0780055	-0.182131	0.312165
1.19	-0.32	-0.0778234	-0.182138	0.311605
1.2	-0.32	-0.0775654	-0.182111	0.310849
1.21	-0.32	-0.077216	-0.182028	0.309872
1.22	-0.32	-0.0767771	-0.181865	0.308704
1.23	-0.32	-0.0762797	-0.181619	0.307441
1.24	-0.32	-0.0757748	-0.181308	0.306218
1.25	-0.32	-0.0753095	-0.180968	0.305142
1.26	-0.32	-0.0749076	-0.180632	0.304253
1.27	-0.32	-0.0745714	-0.180319	0.303538
1.28	-0.32	0	0	0
1.29	-0.32	0	0	0
1.3	-0.32	0	0	0
1.31	-0.32	0	0	0
1.32	-0.32	0	0	0
1.33	-0.32	0	0	0
1.34	-0.32	0	0	0
1.35	-0.32	0	0	0
1.36	-0.32	0	0	0
1.37	-0.32	0	0	0
1.38	-0.32	0	0	0
1.39	-0.32	0	0	0
1.4	-0.32	0	0	0
0.2	-0.31	0	0	0
0.21	-0.31	0	0	0
0.22	-0.31	0	0	0
0.23	-0.31	0	0	0
0.24	-0.31	0	0	0
0.25	-0.31	0	0	0
0.26	-0.31	0	0	0
0.27	-0.31	0	0	0
0.28	-0.31	0	0	0
0.29	-0.31	0	0	0
0.3	-0.31	0	0	0
0.31	-0.31	-0.0276697	0.248789	1.18554
0.32	-0.31	-0.0284505	0.249582	1.16291
0.33	-0.31	-0.0293291	0.250486	1.13817
0.34	-0.31	-0.0302194	0.251413	1.11393
0.35	-0.31	-0.0310774	0.252308	1.09143
0.36	-0.31	-0.0319242	0.25317	1.07003
0.37	-0.31	-0.0328163	0.254021	1.04814
0.38	-0.31	-0.0337964	0.254845	1.02455
0.39	-0.31	-0.0348562	0.255557	0.999318
0.4	-0.31	-0.035941	0.256033	0.973621
0.41	-0.31	-0.0369962	0.256169	0.948628
0.42	-0.31	-0.037995	0.255933	0.924848
0.43	-0.31	-0.0389161	0.255369	0.902726
0.44	-0.31	-0.0397161	0.254612	0.88332
0.45	-0.31	-0.0403499	0.253837	0.867808
0.46	-0.31	-0.0408081	0.253176	0.856509
0.47	-0.31	-0.0411191	0.252672	0.848794
0.48	-0.31	-0.0413246	0.25231	0.843671
0.49	-0.31	-0.0414608	0.252055	0.840265
0.5	-0.31	-0.0415528	0.251873	0.837956
0.51	-0.31	-0.0416171	0.251742	0.836342
0.52	-0.31	-0.0416634	0.251644	0.835175
0.53	-0.31	-0.0416981	0.251569	0.834301
0.54	-0.31	-0.0417249	0.25151	0.833626
0.55	-0.31	-0.0417462	0.251462	0.83309
0.56	-0.31	-0.0417634	0.251423	0.832656
0.57	-0.31	-0.0417777	0.251391	0.832297
0.58	-0.31	-0.0417897	0.251363	0.831997
0.59	-0.31	-0.0417999	0.25134	0.831743
0.6	-0.31	-0.0418089	0.251319	0.831528
0.61	-0.31	-0.0418174	0.251301	0.831342
0.62	-0.31	-0.0418262	0.251282	0.83118
0.63	-0.31	-0.0418375	0.251259	0.831032
0.64	-0.31	-0.0418556	0.251225	0.830887
0.65	-0.31	-0.0418902	0.251163	0.83072
0.66	-0.31	-0.0419626	0.251037	0.83048
0.67	-0.31	-0.0421206	0.250763	0.830057
0.68	-0.31	-0.0424673	0.250165	0.829216
0.69	-0.31	-0.0432163	0.248875	0.827474
0.7	-0.31	-0.0447608	0.246217	0.823938
0.71	-0.31	-0.0476496	0.241246	0.817368
0.72	-0.31	-0.0521766	0.233457	0.807098
0.73	-0.31	-0.057619	0.224093	0.794766
0.74	-0.31	-0.0624121	0.215847	0.783909
0.75	-0.31	-0.0656066	0.210352	0.776673
0.76	-0.31	-0.0673603	0.207335	0.772698
0.77	-0.31	-0.0682219	0.205853	0.770742
0.78	-0.31	-0.0686222	0.205164	0.769831
0.79	-0.31	-0.0688035	0.204853	0.769416
0.8	-0.31	-0.0688847	0.204713	0.769229
0.81	-0.31	-0.068979	0.204259	0.76866
0.82	-0.31	-0.116731	-0.120368	0.369147
0.83	-0.31	-0.115391	-0.127151	0.362805
0.84	-0.31	-0.109946	-0.145365	0.347364
0.85	-0.31	-0.106427	-0.157133	0.337386
0.86	-0.31	-0.105832	-0.159119	0.335701
0.87	-0.31	-0.105762	-0.159349	0.335504
0.88	-0.31	-0.105752	-0.159377	0.335479
0.89	-0.31	-0.105749	-0.159383	0.335472
0.9	-0.31	-0.105746	-0.159387	0.335466
0.91	-0.31	-0.105743	-0.159392	0.33546
0.92	-0.31	-0.10574	-0.159396	0.335454
0.93	-0.31	-0.105736	-0.159401	0.335447
0.94	-0.31	-0.105732	-0.159406	0.33544
0.95	-0.31	-0.105728	-0.159412	0.335432
0.96	-0.31	-0.105724	-0.159418	0.335424
0.97	-0.31	-0.105719	-0.159425	0.335414
0.98	-0.31	-0.105714	-0.159432	0.335404
0.99	-0.31	-0.105708	-0.159441	0.335393
1	-0.31	-0.105701	-0.15945	0.33538
1.01	-0.31	-0.105688	-0.159464	0.335363
1.02	-0.31	-0.105647	-0.159502	0.335322
1.03	-0.31	-0.105451	-0.159668	0.335158
1.04	-0.31	-0.104425	-0.160519	0.334336
1.05	-0.31	-0.0998432	-0.164297	0.330704
1.06	-0.31	-0.0891492	-0.173108	0.322236
1.07	-0.31	-0.0812395	-0.179623	0.315961
1.08	-0.31	-0.0789831	-0.181484	0.31415
1.09	-0.31	-0.0785344	-0.181856	0.313762
1.1	-0.31	-0.0784443	-0.181933	0.313653
1.11	-0.31	-0.0784164	-0.181958	0.313584
1.12	-0.31	-0.0783963	-0.181976	0.313512
1.13	-0.31	-0.0783732	-0.181995	0.313423
1.14	-0.31	-0.0783435	-0.182017	0.31331
1.15	-0.31	-0.0783039	-0.182041	0.313164
1.16	-0.31	-0.0782496	-0.182069	0.312971
1.17	-0.31	-0.0781735	-0.182097	0.31271
1.18	-0.31	-0.078065	-0.182123	0.312354
1.19	-0.31	-0.0779086	-0.182138	0.311864
1.2	-0.31	-0.077685	-0.182128	0.311195
1.21	-0.31	-0.0773749	-0.182071	0.310311
1.22	-0.31	-0.0769711	-0.181943	0.309214
1.23	-0.31	-0.076492	-0.18173	0.307974
1.24	-0.31	-0.0759827	-0.181442	0.306716
1.25	-0.31	-0.0754954	-0.18111	0.305567
1.26	-0.31	-0.075065	-0.180768	0.304598
1.27	-0.31	-0.0747016	-0.180443	0.303813
1.28	-0.31	-0.0743995	-0.180147	0.303183
1.29	-0.31	0	0	0
1.3	-0.31	0	0	0
1.31	-0.31	0	0	0
1.32	-0.31	0	0	0
1.33	-0.31	0	0	0
1.34	-0.31	0	0	0
1.35	-0.31	0	0	0
1.36	-0.31	0	0	0
1.37	-0.31	0	0	0
1.38	-0.31	0	0	0
1.39	-0.31	0	0	0
1.4	-0.31	0	0	0
0.2	-0.3	0	0	0
0.21	-0.3	0	0	0
0.22	-0.3	0	0	0
0.23	-0.3	0	0	0
0.24	-0.3	0	0	0
0.25	-0.3	0	0	0
0.26	-0.3	0	0	0
0.27	-0.3	0	0	0
0.28	-0.3	0	0	0
0.29	-0.3	0	0	0
0.3	-0.3	0	0	0
0.31	-0.3	-0.0277194	0.24884	1.18409
0.32	-0.3	-0.0285122	0.249645	1.16116
0.33	-0.3	-0.0293982	0.250558	1.13628
0.34	-0.3	-0.0302928	0.25149	1.112
0.35	-0.3	-0.0311566	0.252389	1.08942
0.36	-0.3	-0.0320155	0.253259	1.06779
0.37	-0.3	-0.0329264	0.254117	1.04549
0.38	-0.3	-0.0339272	0.25494	1.02143
0.39	-0.3	-0.035002	0.255633	0.995863
0.4	-0.3	-0.0360923	0.256069	0.970043
0.41	-0.3	-0.0371461	0.256154	0.945067
0.42	-0.3	-0.0381398	0.255863	0.921383
0.43	-0.3	-0.0390491	0.255258	0.899512
0.44	-0.3	-0.0398278	0.254485	0.880596
0.45	-0.3	-0.0404345	0.253721	0.865728
0.46	-0.3	-0.0408671	0.253083	0.855047
0.47	-0.3	-0.0411586	0.252604	0.84781
0.48	-0.3	-0.0413509	0.252262	0.843015
0.49	-0.3	-0.0414784	0.25202	0.839823
0.5	-0.3	-0.041565	0.251848	0.83765
0.51	-0.3	-0.0416258	0.251723	0.836123
0.52	-0.3	-0.0416699	0.25163	0.835012
0.53	-0.3	-0.0417031	0.251558	0.834177
0.54	-0.3	-0.0417288	0.251501	0.833528
0.55	-0.3	-0.0417493	0.251455	0.833012
0.56	-0.3	-0.0417659	0.251418	0.832591
0.57	-0.3	-0.0417797	0.251386	0.832243
0.58	-0.3	-0.0417913	0.25136	0.831952
0.59	-0.3	-0.041801	0.251337	0.831706
0.6	-0.3	-0.0418093	0.251318	0.831497
0.61	-0.3	-0.0418164	0.251301	0.831319
0.62	-0.3	-0.0418226	0.251287	0.831166
0.63	-0.3	-0.0418279	0.251275	0.831036
0.64	-0.3	-0.0418328	0.251264	0.830923
0.65	-0.3	-0.0418377	0.251253	0.830825
0.66	-0.3	-0.0418434	0.251241	0.830738
0.67	-0.3	-0.0418517	0.251225	0.830656
0.68	-0.3	-0.0418665	0.251198	0.830569
0.69	-0.3	-0.0418968	0.251145	0.830454
0.7	-0.3	-0.0419622	0.251032	0.830267
0.71	-0.3	-0.0421065	0.250782	0.829907
0.72	-0.3	-0.0424251	0.250234	0.829157
0.73	-0.3	-0.0431166	0.249043	0.827569
0.74	-0.3	-0.044553	0.246572	0.8243
0.75	-0.3	-0.0472759	0.241887	0.818125
0.76	-0.3	-0.051641	0.234377	0.808241
0.77	-0.3	-0.0570546	0.225064	0.79599
0.78	-0.3	-0.0619801	0.216591	0.784846
0.79	-0.3	-0.065349	0.210796	0.777224
0.8	-0.3	-0.0672286	0.207562	0.772971
0.81	-0.3	-0.0681635	0.205937	0.770833
0.82	-0.3	-0.111615	-0.11048	0.384449
0.83	-0.3	-0.108578	-0.149945	0.343483
0.84	-0.3	-0.106149	-0.158067	0.336597
0.85	-0.3	-0.105802	-0.159224	0.335614
0.86	-0.3	-0.105762	-0.159355	0.335501
0.87	-0.3	-0.105756	-0.159372	0.335486
0.88	-0.3	-0.105753	-0.159377	0.33548
0.89	-0.3	-0.10575	-0.159381	0.335475
0.9	-0.3	-0.105748	-0.159385	0.33547
0.91	-0.3	-0.105745	-0.159389	0.335464
0.92	-0.3	-0.105742	-0.159393	0.335458
0.93	-0.3	-0.105739	-0.159398	0.335452
0.94	-0.3	-0.105735	-0.159403	0.335445
0.95	-0.3	-0.105731	-0.159408	0.335437
0.96	-0.3	-0.105727	-0.159414	0.335429
0.97	-0.3	-0.105722	-0.159421	0.335421
0.98	-0.3	-0.105717	-0.159428	0.33541
0.99	-0.3	-0.105707	-0.159439	0.335397
1	-0.3	-0.105676	-0.159468	0.335366
1.01	-0.3	-0.105531	-0.159591	0.335244
1.02	-0.3	-0.104765	-0.160226	0.334631
1.03	-0.3	-0.101147	-0.163211	0.331765
1.04	-0.3	-0.0912148	-0.171396	0.323908
1.05	-0.3	-0.082126	-0.178886	0.316712
1.06	-0.3	-0.0791891	-0.181307	0.314372
1.07	-0.3	-0.0785891	-0.181804	0.313876
1.08	-0.3	-0.0784746	-0.181901	0.313759
1.09	-0.3	-0.078447	-0.181927	0.313708
1.1	-0.3	-0.0784333	-0.181941	0.313661
1.11	-0.3	-0.0784199	-0.181954	0.313608
1.12	-0.3	-0.0784039	-0.181969	0.313544
1.13	-0.3	-0.0783835	-0.181987	0.313463
1.14	-0.3	-0.0783572	-0.182007	0.313362
1.15	-0.3	-0.0783223	-0.18203	0.313232
1.16	-0.3	-0.0782749	-0.182057	0.31306
1.17	-0.3	-0.0782091	-0.182085	0.312831
1.18	-0.3	-0.0781159	-0.182112	0.31252
1.19	-0.3	-0.077982	-0.182133	0.312091
1.2	-0.3	-0.0777892	-0.182136	0.311503
1.21	-0.3	-0.0775172	-0.182102	0.310712
1.22	-0.3	-0.0771519	-0.182006	0.3097
1.23	-0.3	-0.0766996	-0.181829	0.308505
1.24	-0.3	-0.0761955	-0.181569	0.307235
1.25	-0.3	-0.0756924	-0.18125	0.306026
1.26	-0.3	-0.0752348	-0.180907	0.304976
1.27	-0.3	-0.0748429	-0.180573	0.304115
1.28	-0.3	-0.0745161	-0.180263	0.303424
1.29	-0.3	0	0	0
1.3	-0.3	0	0	0
1.31	-0.3	0	0	0
1.32	-0.3	0	0	0
1.33	-0.3	0	0	0
1.34	-0.3	0	0	0
1.35	-0.3	0	0	0
1.36	-0.3	0	0	0
1.37	-0.3	0	0	0
1.38	-0.3	0	0	0
1.39	-0.3	0	0	0
1.4	-0.3	0	0	0
0.2	-0.29	0	0	0
0.21	-0.29	0	0	0
0.22	-0.29	0	0	0
0.23	-0.29	0	0	0
0.24	-0.29	0	0	0
0.25	-0.29	0	0	0
0.26	-0.29	0	0	0
0.27	-0.29	0	0	0
0.28	-0.29	0	0	0
0.29	-0.29	0	0	0
0.3	-0.29	0	0	0
0.31	-0.29	-0.0277702	0.248891	1.18261
0.32	-0.29	-0.0285748	0.249709	1.15939
0.33	-0.29	-0.0294682	0.25063	1.13436
0.34	-0.29	-0.0303672	0.251567	1.11004
0.35	-0.29	-0.0312376	0.252472	1.08737
0.36	-0.29	-0.0321096	0.25335	1.06547
0.37	-0.29	-0.0330401	0.254215	1.04275
0.38	-0.29	-0.0340615	0.255035	1.01823
0.39	-0.29	-0.03515	0.255706	0.992356
0.4	-0.29	-0.0362445	0.2561	0.96644
0.41	-0.29	-0.0372963	0.25613	0.941497
0.42	-0.29	-0.0382839	0.255785	0.917929
0.43	-0.29	-0.0391797	0.255142	0.896347
0.44	-0.29	-0.0399356	0.254358	0.877961
0.45	-0.29	-0.0405148	0.253608	0.863749
0.46	-0.29	-0.0409227	0.252995	0.85367
0.47	-0.29	-0.0411956	0.25254	0.846888
0.48	-0.29	-0.0413754	0.252216	0.842401
0.49	-0.29	-0.041495	0.251988	0.839408
0.5	-0.29	-0.0415765	0.251825	0.837361
0.51	-0.29	-0.041634	0.251706	0.835915
0.52	-0.29	-0.041676	0.251617	0.834857
0.53	-0.29	-0.0417078	0.251548	0.834058
0.54	-0.29	-0.0417325	0.251493	0.833434
0.55	-0.29	-0.0417523	0.251449	0.832936
0.56	-0.29	-0.0417684	0.251412	0.832529
0.57	-0.29	-0.0417818	0.251381	0.832191
0.58	-0.29	-0.041793	0.251356	0.831908
0.59	-0.29	-0.0418025	0.251334	0.831669
0.6	-0.29	-0.0418106	0.251315	0.831465
0.61	-0.29	-0.0418175	0.251299	0.831292
0.62	-0.29	-0.0418233	0.251285	0.831143
0.63	-0.29	-0.0418284	0.251274	0.831016
0.64	-0.29	-0.0418327	0.251264	0.830908
0.65	-0.29	-0.0418364	0.251255	0.830815
0.66	-0.29	-0.0418396	0.251248	0.830736
0.67	-0.29	-0.0418425	0.251241	0.830667
0.68	-0.29	-0.0418452	0.251235	0.830609
0.69	-0.29	-0.0418482	0.251229	0.830557
0.7	-0.29	-0.0418521	0.251221	0.83051
0.71	-0.29	-0.0418586	0.251209	0.830462
0.72	-0.29	-0.0418713	0.251186	0.830406
0.73	-0.29	-0.0418983	0.251139	0.830321
0.74	-0.29	-0.0419577	0.251036	0.830167
0.75	-0.29	-0.0420898	0.250809	0.829851
0.76	-0.29	-0.0423825	0.250305	0.829175
0.77	-0.29	-0.0430204	0.249207	0.82772
0.78	-0.29	-0.0443541	0.246913	0.824695
0.79	-0.29	-0.0469147	0.242507	0.818897
0.8	-0.29	-0.0511109	0.235289	0.809405
0.81	-0.29	-0.0564776	0.226056	0.797267
0.82	-0.29	-0.0966466	-0.0655713	0.446037
0.83	-0.29	-0.105987	-0.158616	0.336133
0.84	-0.29	-0.105787	-0.159282	0.335567
0.85	-0.29	-0.105763	-0.159358	0.335502
0.86	-0.29	-0.105759	-0.159368	0.335492
0.87	-0.29	-0.105757	-0.159372	0.335487
0.88	-0.29	-0.105754	-0.159375	0.335483
0.89	-0.29	-0.105752	-0.159378	0.335478
0.9	-0.29	-0.10575	-0.159382	0.335473
0.91	-0.29	-0.105747	-0.159386	0.335468
0.92	-0.29	-0.105744	-0.15939	0.335462
0.93	-0.29	-0.105741	-0.159395	0.335456
0.94	-0.29	-0.105737	-0.159399	0.33545
0.95	-0.29	-0.105734	-0.159405	0.335442
0.96	-0.29	-0.105729	-0.159411	0.335434
0.97	-0.29	-0.105722	-0.159419	0.335423
0.98	-0.29	-0.105699	-0.159441	0.3354
0.99	-0.29	-0.105591	-0.159532	0.33531
1	-0.29	-0.105021	-0.160006	0.334853
1.01	-0.29	-0.10221	-0.162325	0.332627
1.02	-0.29	-0.0933144	-0.169658	0.325595
1.03	-0.29	-0.0832255	-0.177973	0.317616
1.04	-0.29	-0.0794533	-0.181083	0.314623
1.05	-0.29	-0.0786495	-0.181748	0.313972
1.06	-0.29	-0.0784986	-0.181875	0.313835
1.07	-0.29	-0.078467	-0.181903	0.313789
1.08	-0.29	-0.0784558	-0.181915	0.313756
1.09	-0.29	-0.078447	-0.181925	0.313721
1.1	-0.29	-0.0784373	-0.181936	0.31368
1.11	-0.29	-0.0784256	-0.181949	0.313632
1.12	-0.29	-0.0784111	-0.181963	0.313573
1.13	-0.29	-0.0783928	-0.181979	0.3135
1.14	-0.29	-0.0783693	-0.181998	0.313408
1.15	-0.29	-0.0783385	-0.18202	0.313291
1.16	-0.29	-0.0782969	-0.182045	0.313139
1.17	-0.29	-0.0782399	-0.182073	0.312937
1.18	-0.29	-0.0781596	-0.182101	0.312664
1.19	-0.29	-0.0780448	-0.182125	0.31229
1.2	-0.29	-0.0778793	-0.182138	0.311775
1.21	-0.29	-0.0776429	-0.182122	0.311073
1.22	-0.29	-0.0773174	-0.182055	0.310153
1.23	-0.29	-0.0768985	-0.181913	0.309024
1.24	-0.29	-0.0764093	-0.181686	0.307767
1.25	-0.29	-0.0758984	-0.181387	0.306515
1.26	-0.29	-0.0754169	-0.181049	0.305389
1.27	-0.29	-0.074996	-0.180707	0.304447
1.28	-0.29	-0.0746425	-0.180386	0.303688
1.29	-0.29	-0.074349	-0.180094	0.30308
1.3	-0.29	0	0	0
1.31	-0.29	0	0	0
1.32	-0.29	0	0	0
1.33	-0.29	0	0	0
1.34	-0.29	0	0	0
1.35	-0.29	0	0	0
1.36	-0.29	0	0	0
1.37	-0.29	0	0	0
1.38	-0.29	0	0	0
1.39	-0.29	0	0	0
1.4	-0.29	0	0	0
0.2	-0.28	0	0	0
0.21	-0.28	0	0	0
0.22	-0.28	0	0	0
0.23	-0.28	0	0	0
0.24	-0.28	0	0	0
0.25	-0.28	0	0	0
0.26	-0.28	0	0	0
0.27	-0.28	0	0	0
0.28	-0.28	0	0	0
0.29	-0.28	0	0	0
0.3	-0.28	0	0	0
